	item	cnt
1498	0470568992	1
1499	0470579064	1
1500	0470584688	1
1501	0470591323	1
1502	0470614153	1
1503	0470626208	1
1504	0470636254	1
1505	0470823879	1
1506	0470889284	1
1507	0470890428	1
1508	0470890843	1
1509	0470908262	1
1510	0470930616	1
1511	047097124X	1
1512	0471134473	1
1513	0471475777	1
1514	0471490881	1
1515	0471530123	1
1516	0471782432	1
1517	0473181487	1
1518	0486218899	1
1519	048623360X	1
1520	0486242587	1
1521	0486251659	1
1522	0486254585	1
1523	0486262995	1
1524	0486275418	1
1525	0486281043	1
1526	0486286541	1
1527	0486290611	1
1528	0486294226	1
1529	0486296970	1
1530	0486299333	1
1531	0486409317	1
1532	0486409805	1
1533	0486412792	1
1534	0486413373	1
1535	0486423107	1
1536	0486423441	1
1537	0486426440	1
1538	0486429784	1
1539	0486436861	1
1540	0486437450	1
1541	0486443604	1
1542	0486445356	1
1543	0486446662	1
1544	0486465624	1
1545	0486480283	1
1546	0486494233	1
1547	0486494500	1
1548	0486496325	1
1549	0486789640	1
1550	0486793273	1
1551	0486796647	2
1552	0486802108	1
1553	0486803201	1
1554	0486803392	1
1555	0486805883	1
1556	0495006920	1
1557	0495011975	1
1558	0495099082	1
1559	0495110760	1
1560	0495503363	1
1561	0495595330	1
1562	0495599743	1
1563	0495811696	1
1564	050051884X	1
1565	0515090263	1
1566	0515124648	1
1567	0515140775	1
1568	0515143677	1
1569	051515007X	1
1570	0515151165	1
1571	0515152811	1
1572	051515282X	1
1573	0515154075	1
1574	0515158283	1
1575	0516208195	1
1576	0517415283	1
1577	0517543052	1
1578	0517596326	1
1579	0517703777	1
1580	051788206X	1
1581	0520224817	1
1582	0521182085	1
1583	0521887755	1
1584	0525426876	1
1585	0525427996	1
1586	0525434771	1
1587	0525492054	1
1588	0525492127	2
1589	0525524339	1
1590	0525533869	1
1591	0528015729	1
1592	0528017411	1
1593	0529122502	1
1594	0531150437	1
1595	0531159361	1
1596	0531293092	1
1597	0534342906	1
1598	0538478152	1
1599	0538738383	1
1600	0544302494	1
1601	0544320832	1
1602	0544456238	1
1603	0544483960	1
1604	0544526708	1
1605	0544568125	1
1606	0544586506	1
1607	0544652266	1
1608	0544716183	1
1609	0544821556	1
1610	0545019249	1
1611	0545060508	1
1612	0545068592	1
1613	054507147X	1
1614	0545074762	1
1615	0545100410	1
1616	0545106052	1
1617	0545106079	1
1618	0545123313	1
1619	0545123321	1
1620	0545208793	1
1621	054522523X	1
1622	0545231353	1
1623	0545233410	1
1624	0545253071	2
1625	0545302862	2
1626	0545307716	1
1627	0545320704	2
1628	0545348420	1
1629	0545349230	1
1630	0545393515	1
1631	0545399823	1
1632	0545474329	1
1633	0545522099	1
1634	0545536014	1
1635	0545556236	1
1636	0545556252	1
1637	0545582881	2
1638	054560804X	1
1639	0545615402	1
1640	0545629004	1
1641	0545630134	1
1642	054565226X	1
1643	0545656044	1
1644	0545662753	1
1645	054568174X	1
1646	0545685168	1
1647	0545685346	2
1648	0545685397	1
1649	0545685400	1
1650	0545685443	1
1651	0545690315	1
1652	0545746159	1
1653	0545746183	1
1654	0545787807	1
1655	0545787831	1
1656	0545788927	1
1657	0545795664	1
1658	0545829070	1
1659	0545852803	1
1660	0545854415	1
1661	0545855721	2
1662	0545867479	1
1663	0545870119	1
1664	0545917271	1
1665	0545935202	1
1666	0547076452	1
1667	0547248008	1
1668	0547248970	1
1669	0547258380	1
1670	0547327935	1
1671	0547553102	1
1672	0547577141	1
1673	0547588151	1
1674	0547636474	1
1675	0547662424	1
1676	0547744943	1
1677	055214262X	1
1678	0552775541	1
1679	0552778478	2
1680	0553081314	1
1681	0553111248	1
1682	0553212737	2
1683	055324910X	1
1684	0553253298	1
1685	0553299514	1
1686	0553345397	1
1687	0553346156	1
1688	0553378384	1
1689	055338290X	1
1690	0553384082	1
1691	0553384716	1
1692	055338483X	1
1693	0553385534	1
1694	0553385607	1
1695	0553393235	1
1696	0553418025	3
1697	0553448218	1
1698	0553473263	1
1699	0553508415	2
1700	0553508784	1
1701	0553522019	1
1702	0553522027	1
1703	0553522035	1
1704	0553526936	1
1705	0553535595	1
1706	0553536516	1
1707	055353937X	1
1708	0553567721	1
1709	0553587196	1
1710	055358894X	1
1711	0553805606	1
1712	0557054885	1
1713	0557095328	1
1714	0557175216	1
1715	0557362652	1
1716	0557384737	1
1717	0566074184	1
1718	0571198775	1
1719	057120211X	1
1720	0575081406	1
1721	0575097418	2
1722	0575102489	1
1723	0578032902	1
1724	057805549X	1
1725	058228452X	1
1726	0582786053	1
1727	0590138502	1
1728	0590203495	1
1729	059026267X	1
1730	0590431129	1
1731	0590436147	1
1732	0590553232	1
1733	0590879863	1
1734	059087988X	1
1735	0590879960	1
1736	0593073827	1
1737	0595253628	1
1738	0595523366	1
1739	0596000502	1
1740	0596003145	1
1741	059610197X	1
1742	0596806280	1
1743	0606085475	1
1744	0606231714	1
1745	0606240616	1
1746	0606256725	1
1747	0606320830	1
1748	0606324321	1
1749	0606351434	1
1750	060635364X	1
1751	0606356347	1
1752	0606362878	1
1753	0606371192	1
1754	0609600583	1
1755	0609606425	1
1756	0609606921	1
1757	0609807463	1
1758	0613237528	2
1759	061337651X	1
1760	0613501276	1
1761	061388857X	1
1762	0615165184	1
1763	0615214479	1
1764	0615231292	1
1765	0615293670	1
1766	0615329306	1
1767	0615386660	1
1768	0615386938	1
1769	0615419178	1
1770	0615425208	1
1771	0615427359	1
1772	0615534945	1
1773	0615549934	1
1774	0615559573	1
1775	0615569536	1
1776	0615571417	1
1777	0615581927	3
1778	0615582206	1
1779	0615588832	1
1780	061566329X	1
1781	0615694918	1
1782	0615719740	1
1783	0615731260	1
1784	0615752780	1
1785	0615763588	1
1786	061576617X	1
1787	0615788661	1
1788	0615802931	1
1789	0615814999	1
1790	0615827837	1
1791	0615830447	1
1792	061595202X	1
1793	0615958508	1
1794	0615978622	1
1795	0615983987	1
1796	0618007016	1
1797	0618062653	1
1798	0618152385	1
1799	0618227598	1
1800	061825627X	1
1801	0618263268	1
1802	0618736956	1
1803	0618736964	1
1804	0618891994	1
1805	0618973370	1
1806	0619215151	1
1807	0634038184	1
1808	0634044907	1
1809	0634068644	1
1810	0634074059	1
1811	0634078615	1
1812	0641866240	1
1813	0664227899	1
1814	0664238955	1
1815	067003360X	1
1816	0670869961	1
1817	0671015575	1
1818	0671024272	1
1819	0671035452	1
1820	0671045970	1
1821	0671213997	1
1822	0671319809	1
1823	0671447866	1
1824	0671449028	2
1825	0671479903	1
1826	0671493183	1
1827	0671502484	1
1828	0671577727	1
1829	0671578200	1
1830	0671666487	1
1831	067171287X	1
1832	0671715445	1
1833	0671734334	1
1834	0671739786	1
1835	067178496X	1
1836	067178546X	1
1837	0671875965	1
1838	0671877232	2
1839	0672315327	1
1840	0672324539	1
1841	0672331063	1
1842	0674021754	1
1843	0674737210	1
1844	0676977707	1
1845	0679009353	1
1846	0679009396	1
1847	0679009523	1
1848	067940516X	1
1849	0679422846	1
1850	0679431799	1
1851	0679445153	1
1852	0679764011	1
1853	0679808094	1
1854	0679839305	1
1855	067985438X	1
1856	0679889582	1
1857	0681152877	1
1858	0683011170	1
1859	0684837366	1
1860	0684839296	1
1861	068483958X	1
1862	0684839660	1
1863	0684843749	1
1864	068609560X	1
1865	0687493439	1
1866	0688171389	1
1867	0689810075	1
1868	0689813740	1
1869	0689823223	1
1870	0689842651	1
1871	0689851499	1
1872	068987474X	1
1873	0690019394	1
1874	0691082057	1
1875	0691173222	1
1876	0692259899	1
1877	0692288783	1
1878	0692330844	1
1879	0692337288	1
1880	0692358315	1
1881	0692366903	1
1882	0692406379	1
1883	0692487107	1
1884	0692538097	1
1885	0692554173	1
1886	0692597832	1
1887	0692600302	2
1888	0692600817	1
1889	0692620842	1
1890	069288324X	1
1891	0696218569	1
1892	0709041284	1
1893	0709090579	1
1894	0712356029	1
1895	0712356266	1
1896	0712356444	1
1897	0712356525	1
1898	0712356649	1
1899	071235669X	1
1900	0712357831	1
1901	0712357882	1
1902	0712357890	1
1903	0715325949	1
1904	071563318X	1
1905	0718013255	1
1906	0718022351	1
1907	0718031482	1
1908	0718032993	1
1909	0718075862	1
1910	0718076567	1
1911	0718088697	1
1912	0718178130	1
1913	0721606709	1
1914	0721668615	1
1915	0721670113	1
1916	0723437483	1
1917	0735105863	1
1918	0735203547	1
1919	073520778X	1
1920	0735216207	1
1921	0735615136	1
1922	0735697957	1
1923	0736000151	1
1924	0736001549	1
1925	0736050833	1
1926	0736067825	1
1927	0736083715	1
1928	0736426264	1
1929	0736429069	1
1930	0736430024	1
1931	0736430512	1
1932	0736430881	1
1933	0736431209	1
1934	0736431217	1
1935	0736902430	1
1936	0736919074	1
1937	0736922504	1
1938	0736938648	1
1939	0736962131	1
1940	073820949X	1
1941	0738215570	1
1942	0738514918	1
1943	0738700509	1
1944	0738708925	1
1945	0738713384	1
1946	0738721212	1
1947	0738723061	1
1948	0738726222	1
1949	0738726370	1
1950	0738733997	1
1951	0738735744	1
1952	0738737666	1
1953	0738741655	1
1954	0738743488	1
1955	0738746347	1
1956	0738751421	1
1957	0739041185	1
1958	0739052055	1
1959	0739082965	1
1960	0739304143	1
1961	0739328255	1
1962	0739359355	1
1963	0739370383	1
1964	073940007X	1
1965	0739424394	1
1966	0739440748	1
1967	0739445391	1
1968	0739448641	1
1969	0739458388	1
1970	073947023X	1
1971	0739472275	1
1972	0739474979	2
1973	0739476475	1
1974	0739492284	1
1975	0739496395	1
1976	0739499351	1
1977	0739828371	1
1978	0740748076	1
1979	0740773720	1
1980	0740777149	1
1981	0740778153	1
1982	0740791680	1
1983	0741436205	1
1984	0742402266	1
1985	0742402274	1
1986	0743202279	1
1987	0743210786	1
1988	0743246934	1
1989	0743247965	1
1990	0743260503	1
1991	0743260716	1
1992	0743272080	1
1993	0743272501	2
1994	0743276949	1
1995	0743287029	1
1996	0743291344	1
1997	0743294254	1
1998	0743294300	1
1999	0743299973	1
2000	0743299981	1
2001	0743418174	1
2002	0743467558	1
2003	0743467728	1
2004	0743488814	3
2005	0743493486	1
2006	0743518373	1
2007	0743554450	1
2008	074356619X	1
2009	0743599306	1
2010	0743937066	1
2011	0744006554	1
2012	0744013216	1
2013	0744013534	1
2014	0744014549	1
2015	0744014611	1
2016	074401543X	1
2017	0744015588	1
2018	074401560X	1
2019	0744016363	1
2020	0744016649	1
2021	0744016894	1
2022	0744017599	1
2023	0744549183	1
2024	0745963323	1
2025	0749469641	1
2026	0749917350	1
2027	0749954485	1
2028	0750686154	1
2029	0751549959	1
2030	0751562467	1
2031	0751565350	2
2032	0752865811	1
2033	0753471965	1
2034	0753513587	1
2035	0753545675	1
2036	0756402980	1
2037	0756405246	1
2038	0756406161	1
2039	0756602289	1
2040	075661273X	1
2041	0756619475	1
2042	0756620007	1
2043	0756620252	1
2044	0756620619	1
2045	0756625009	1
2046	0756629055	1
2047	0756631149	1
2048	0756643015	1
2049	0756666937	2
2050	075669308X	1
2051	0756697999	1
2052	0756953960	1
2053	0757002153	1
2054	0757002161	1
2055	075730012X	1
2056	0757527000	1
2057	0758227205	1
2058	0758227221	1
2059	0758231733	1
2060	0758255683	1
2061	0758273436	1
2062	0758277342	1
2063	0759529124	1
2064	076079300X	1
2065	0761146172	1
2066	0761149120	1
2067	076115115X	1
2068	0761156348	1
2069	0761162801	1
2070	0761163808	1
2071	0761165975	1
2072	0761166521	1
2073	0761166602	2
2074	0761168850	1
2075	0761169253	1
2076	0761177523	1
2077	0761177965	1
2078	0761179380	1
2079	0761180516	1
2080	0761182438	2
2081	0761183337	1
2082	0761187901	1
2083	0761190856	1
2084	0761451072	1
2085	0761453849	1
2086	076145392X	1
2087	076145439X	1
2088	0761455388	1
2089	0761457135	1
2090	0761458174	1
2091	0761463275	2
2092	0761500006	1
2093	0761512764	1
2094	0761544526	1
2095	0762100761	1
2096	0762403292	1
2097	076242298X	1
2098	0762424931	2
2099	0762436093	1
2100	0762454873	1
2101	076245881X	1
2102	0762459336	1
2103	0762725818	1
2104	0762727926	1
2105	076274930X	1
2106	0762779098	1
2107	0762791365	1
2108	0763621226	1
2109	0763623296	1
2110	0763632066	1
2111	0763641553	1
2112	0763644765	1
2113	0763654116	1
2114	0763655279	1
2115	0763663190	1
2116	0763663271	1
2117	076366510X	1
2118	076367818X	1
2119	0763776211	1
2120	0764115219	1
2121	0764119729	1
2122	0764120085	1
2123	0764143166	1
2124	0764144367	1
2125	0764162225	1
2126	0764164244	1
2127	076416564X	1
2128	0764167545	1
2129	076420159X	1
2130	0764202677	1
2131	0764202766	1
2132	0764204866	1
2133	0764206192	1
2134	0764207946	1
2135	0764208381	1
2136	0764211587	1
2137	0764211595	1
2138	0764330179	1
2139	076434143X	1
2140	0764524984	1
2141	076454862X	1
2142	0764554190	1
2143	0764598783	1
2144	076482029X	1
2145	0764958313	1
2146	0765300990	1
2147	0765303388	1
2148	0765309408	2
2149	0765320665	1
2150	0765320703	1
2151	0765321556	1
2152	0765321564	1
2153	0765321874	1
2154	0765324016	1
2155	0765326264	1
2156	0765326582	1
2157	0765327643	1
2158	0765329328	1
2159	0765330547	1
2160	0765330555	1
2161	0765333112	1
2162	0765344947	1
2163	0765356856	1
2164	0765375257	1
2165	0765382164	1
2166	076538888X	1
2167	0765390906	1
2168	0766834255	1
2169	0767902793	1
2170	0767907450	1
2171	0767908155	1
2172	0767923154	2
2173	0767930371	1
2174	076793055X	1
2175	0768425034	1
2176	0768432782	1
2177	0769652832	1
2178	0769664709	1
2179	0769677231	1
2180	0769677436	1
2181	0769685587	1
2182	0770435629	1
2183	0770436978	1
2184	0771035462	1
2185	0778312690	1
2186	0778313476	1
2187	0778313751	1
2188	0778314588	1
2189	0778314596	1
2190	0778315533	1
2191	077831779X	1
2192	0778327167	1
2193	0778329860	1
2194	0780648838	1
2195	0781414024	1
2196	0781445639	1
2197	0781744474	1
2198	0781768136	1
2199	0781771536	1
2200	0781774861	1
2201	078181216X	1
2202	0782116787	1
2203	0782129307	1
2204	0783149956	1
2205	0785123490	1
2206	0785123784	1
2207	0785131590	1
2208	0785132619	1
2209	0785163700	1
2210	0785166807	1
2211	0785196447	1
2212	0785218955	1
2213	0785221689	1
2214	078523117X	1
2215	0785262180	1
2216	0785269991	1
2217	0785271368	1
2218	0785825673	1
2219	0785826076	1
2220	0785826831	1
2221	0786173955	1
2222	0786176369	1
2223	0786243635	1
2224	0786249129	2
2225	0786295988	1
2226	0786407387	1
2227	0786412216	1
2228	0786423668	1
2229	0786673427	1
2230	0786674334	1
2231	0786707933	1
2232	0786719796	1
2233	0786836504	2
2234	078685197X	1
2235	0786854820	1
2236	0786886021	1
2237	0786928891	3
2238	0786948523	3
2239	0786965606	3
2240	0786965630	1
2241	0786965983	1
2242	0786966017	1
2243	0786966114	1
2244	0788803379	4
2245	0788844164	1
2246	0788861182	1
2247	0789210800	1
2248	0789331144	1
2249	0789333414	1
2250	0789742284	1
2251	0789743213	1
2252	0789747413	1
2253	0789749262	1
2254	0789749394	1
2255	0789909960	1
2256	0790792168	1
2257	0792289846	1
2258	0793507391	1
2259	0793550475	1
2260	0793562023	1
2261	0793578752	1
2262	0793591449	1
2263	0793599989	1
2264	0793822130	1
2265	0793837677	1
2266	0793837685	1
2267	0794421865	1
2268	0794428959	1
2269	079450583X	1
2270	0794820530	1
2271	0794822274	1
2272	0794828833	1
2273	0800699106	1
2274	0800720938	1
2275	0800721756	1
2276	0800730445	1
2277	0800788036	3
2278	0800788222	2
2279	0801015049	1
2280	080101526X	1
2281	080211962X	1
2282	0802122523	1
2283	0802126812	1
2284	0802144152	1
2285	080217051X	1
2286	0802402119	1
2287	0802407692	1
2288	0802411002	1
2289	0802413218	1
2290	0802422578	1
2291	0802433219	1
2292	0802727980	1
2293	0802777511	1
2294	0802802583	1
2295	0803243022	1
2296	0803258240	1
2297	080360498X	1
2298	0803610602	1
2299	080364034X	1
2300	080364079X	1
2301	0803644698	1
2302	0803660421	1
2303	0803660693	1
2304	0803733836	1
2305	0803739117	1
2306	0804140537	1
2307	0804141851	1
2308	0804161380	1
2309	0804162654	1
2310	0804162727	1
2311	0804162859	1
2312	080418643X	1
2313	0804186839	1
2314	0804189099	1
2315	0804814570	1
2316	080481838X	1
2317	0804840539	1
2318	0804840792	1
2319	0804842353	1
2320	0805069070	1
2321	0805077790	1
2322	0805078045	1
2323	080509007X	1
2324	0805093079	1
2325	0805096663	1
2326	080509668X	1
2327	0805097643	1
2328	0805098542	2
2329	0805204237	1
2330	0805240047	1
2331	0805339701	1
2332	0805448659	2
2333	0805837701	1
2334	0806303735	1
2335	0806516607	1
2336	0807012017	1
2337	0807071277	1
2338	0807528676	1
2339	0807552933	1
2340	0808040847	1
2341	0809023091	1
2342	0809037726	1
2343	0809223821	1
2344	0809223880	1
2345	0809235668	1
2346	0810980452	1
2347	0810989581	1
2348	0810993775	1
2349	0810996502	1
2350	0811202925	1
2351	0811217299	1
2352	0811222926	1
2353	0811713385	1
2354	0811736385	1
2355	0811821846	1
2356	0811839141	1
2357	0811847020	1
2358	0811854485	1
2359	0811855511	1
2360	0811856755	1
2361	0811864952	1
2362	0811866572	1
2363	0811869067	1
2364	081186958X	1
2365	0811872548	1
2366	0811875040	1
2367	0811877825	1
2368	0812033493	1
2369	0812065530	1
2370	0812469496	2
2371	0812575601	1
2372	0812693760	1
2373	0812827260	1
2374	0812919645	1
2375	081292990X	1
2376	0812970500	1
2377	081297235X	1
2378	0812973232	1
2379	0812973992	1
2380	0812981561	1
2381	0812982126	1
2382	0813527015	1
2383	0816011478	1
2384	0817400028	1
2385	0818406089	1
2386	0821506110	1
2387	0821780042	1
2388	0821780298	1
2389	082302671X	1
2390	0823056538	1
2391	0823088391	1
2392	0823099202	1
2393	0823435660	1
2394	0824103394	1
2395	0824517776	1
2396	0824967941	1
2397	0825432626	1
2398	0825444462	1
2399	0825625823	1
2400	0826171761	1
2401	0829433228	1
2402	0830641270	1
2403	0831130946	1
2404	0834130173	1
2405	0834800799	1
2406	0834804417	1
2407	0835607291	1
2408	0836204166	1
2409	0836254155	1
2410	0840034474	1
2411	0842338845	1
2412	084313271X	1
2413	0843956100	1
2414	0843960140	1
2415	0843960523	1
2416	0844273341	1
2417	0848727290	1
2418	084873159X	1
2419	0848733649	1
2420	0849752655	1
2421	084991311X	1
2422	0849920728	1
2423	0849921236	1
2424	0849937000	1
2425	0849946158	1
2426	0851318452	1
2427	0857072285	1
2428	0857203312	2
2429	085753324X	1
2430	0857780379	1
2431	0857862650	3
2432	0859653277	1
2433	0861711092	1
2434	0861712706	1
2435	0864426925	1
2436	0867169362	1
2437	087040962X	1
2438	0870690019	2
2439	0870695789	1
2440	0871318741	1
2441	0871407132	1
2442	0871951657	1
2443	0873067630	1
2444	0873505018	1
2445	0874478529	2
2446	0875420281	1
2447	087542791X	1
2448	0875799531	1
2449	0875966489	1
2450	087612144X	1
2451	0877204470	1
2452	0877799210	1
2453	0878339809	1
2454	0879309989	1
2455	0879725729	1
2456	0879728698	1
2457	0880071451	1
2458	0880071826	1
2459	088070909X	1
2460	088088360X	2
2461	0881507199	1
2462	0881928070	1
2463	0884196836	1
2464	0886779057	1
2465	0887431461	1
2466	0890420262	1
2467	0890425566	1
2468	0890515050	1
2469	0890879672	1
2470	0891099441	1
2471	0891453172	4
2472	0891456090	1
2473	0891457607	1
2474	0892215313	1
2475	0892729457	1
2476	0892813148	1
2477	0892814063	1
2478	0892963190	1
2479	0892969989	1
2480	0893300047	1
2481	0894136437	1
2482	0895244160	1
2483	0895778629	1
2484	0896898253	1
2485	0898201519	1
2486	0898201551	1
2487	0898218020	1
2488	0898219116	1
2489	0898691125	1
2490	0898862019	1
2491	0898863090	1
2492	0898865026	1
2493	0899332420	1
2494	0899577458	1
2495	0899973566	1
2496	0912670134	1
2497	091585600X	1
2498	0916290360	1
2499	0916856291	1
2500	0922273030	1
2501	0923568964	1
2502	0926524097	1
2503	0929666593	1
2504	0930588487	2
2505	0931271452	1
2506	0931271959	1
2507	0932194400	1
2508	0932551068	1
2509	0932666426	1
2510	0932813518	1
2511	0933405014	1
2512	0933534574	1
2513	0933849605	1
2514	0934674280	1
2515	0934986762	1
2516	0936070412	1
2517	0937381985	1
2518	0937611697	1
2519	0938045717	1
2520	0938256521	1
2521	0938256564	1
2522	0938256572	1
2523	0938256580	1
2524	0938256599	1
2525	0938256645	1
2526	0939798999	1
2527	094159985X	1
2528	0942018001	1
2529	0943161673	1
2530	0943452309	1
2531	0944070558	1
2532	0944203582	1
2533	0953881083	1
2534	0954840151	1
2535	0955459982	1
2536	0955472997	1
2537	0957050623	1
2538	0957585136	1
2539	0957921829	1
2540	0961413514	1
2541	0961577622	1
2542	0961577665	1
2543	0961887907	2
2544	0961887966	1
2545	0962235903	1
2546	0962959138	1
2547	0962962813	1
2548	0963283901	1
2549	0963584111	1
2550	0963930737	1
2551	0963942980	1
2552	0964071304	1
2553	0964519127	1
2554	0964698617	2
2555	0964729253	1
2556	0965437108	1
2557	0965691608	1
2558	0966132777	1
2559	0966378660	1
2560	0966693256	1
2561	0967024005	1
